DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
TwoDimZipf,100000,1.0,disk,117,0.2,25,5,4,0.7,0.0,0.0,0.3636278912127682,0.0
TwoDimZipf,100000,1.0,disk,166,0.2,25,5,3,1.4,0.0,0.0,0.29003704048331447,0.0
TwoDimZipf,100000,1.0,disk,54,0.2,25,5,2,2.1,0.0,0.0,0.20824239718531215,0.0
TwoDimZipf,100000,1.0,disk,180,0.2,25,5,1,2.8,0.0,0.0,0.23822040501027703,0.0
TwoDimZipf,100000,1.0,disk,48,0.2,25,5,1,3.5,0.0,0.0,0.1907868387279718,0.0
TwoDimZipf,100000,1.0,mdsw,15,0.2,25,5,1,0.7,-1,0.0,0.5662077807612284,0.0
TwoDimZipf,100000,1.0,mdsw,13,0.2,25,5,0,1.4,-1,0.0,0.49336195915231973,0.0
TwoDimZipf,100000,1.0,mdsw,14,0.2,25,5,0,2.1,-1,0.0,0.3718521820560706,0.0
TwoDimZipf,100000,1.0,mdsw,13,0.2,25,5,0,2.8,-1,0.0,0.2957735766066145,0.0
TwoDimZipf,100000,1.0,mdsw,14,0.2,25,5,0,3.5,-1,0.0,0.25287120927267437,0.0
TwoDimZipf,100000,1.0,hue,167,0.2,25,5,4,0.7,0.0,0.0,0.30165018003641375,0.0
TwoDimZipf,100000,1.0,hue,3689,0.2,25,5,3,1.4,0.0,0.0,0.4641365225301457,0.0
TwoDimZipf,100000,1.0,hue,77,0.2,25,5,2,2.1,0.0,0.0,0.27866212482953323,0.0
TwoDimZipf,100000,1.0,hue,124,0.2,25,5,1,2.8,0.0,0.0,0.2909713026408768,0.0
TwoDimZipf,100000,1.0,hue,731,0.2,25,5,1,3.5,0.0,0.0,0.337949310789399,0.0
TwoDimZipf,100000,1.0,diskNonShrink,8121,0.2,25,5,4,0.7,0.0,0.0,0.5758432047309133,0.0
TwoDimZipf,100000,1.0,diskNonShrink,3534,0.2,25,5,3,1.4,0.0,0.0,0.3663955776704294,0.0
TwoDimZipf,100000,1.0,diskNonShrink,1061,0.2,25,5,2,2.1,0.0,0.0,0.3041918713876266,0.0
TwoDimZipf,100000,1.0,diskNonShrink,192,0.2,25,5,1,2.8,0.0,0.0,0.19775608271188067,0.0
TwoDimZipf,100000,1.0,diskNonShrink,152,0.2,25,5,1,3.5,0.0,0.0,0.20634763637511125,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,47,0.2,25,5,-1,0.5291658132136217,-1,0.0,0.4169002814042991,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,37,0.2,25,5,-1,0.8846485009498077,-1,0.0,0.29160767647858227,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,32,0.2,25,5,-1,1.1903668045680855,-1,0.0,0.23251054431061957,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,28,0.2,25,5,-1,1.199279692755157,-1,0.0,0.2102673162632039,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,29,0.2,25,5,-1,1.5281289999079308,-1,0.0,0.178986502216764,0.0
