DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
TwoDimZipf,100000,1.0,disk,64,0.2,25,5,1,3.5,0.0,0.0,0.20104166659024503,0.0
TwoDimZipf,100000,1.0,disk,36,0.2,25,5,1,3.5,0.25,0.0,0.23253029974785136,0.0
TwoDimZipf,100000,1.0,disk,36,0.2,25,5,1,3.5,0.5,0.0,0.26809604523903535,0.0
TwoDimZipf,100000,1.0,disk,35,0.2,25,5,1,3.5,0.75,0.0,0.29314306375437327,0.0
TwoDimZipf,100000,1.0,disk,35,0.2,25,5,1,3.5,1.0,0.0,0.3008825771720655,0.0
TwoDimZipf,100000,1.0,hue,75,0.2,25,5,1,3.5,0.0,0.0,0.2961481099514238,0.0
TwoDimZipf,100000,1.0,hue,48,0.2,25,5,1,3.5,0.25,0.0,0.6250956843602297,0.0
TwoDimZipf,100000,1.0,hue,44,0.2,25,5,1,3.5,0.5,0.0,0.634721887454611,0.0
TwoDimZipf,100000,1.0,hue,42,0.2,25,5,1,3.5,0.75,0.0,0.6373659759033633,0.0
TwoDimZipf,100000,1.0,hue,40,0.2,25,5,1,3.5,1.0,0.0,0.6447386131351067,0.0
