DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
TwoDimZipf,100000,1.0,disk,11,1.0,1,1,0,3.5,0.0,0.0,0.0,0.0
TwoDimZipf,100000,1.0,disk,14,0.5,4,2,0,3.5,0.0,0.0,0.11509805088729354,2.8500035529930657E-6
TwoDimZipf,100000,1.0,disk,15,0.3333333333333333,9,3,0,3.5,0.0,0.0,0.13338258236925365,9.568903718106913E-6
TwoDimZipf,100000,1.0,disk,18,0.25,16,4,0,3.5,0.0,0.0,0.14960799687685053,1.1270004980090404E-4
TwoDimZipf,100000,1.0,disk,161,0.2,25,5,1,3.5,0.0,0.0,0.19763630193197176,0.0017168065762252912
TwoDimZipf,100000,1.0,mdsw,10,1.0,1,1,0,3.5,-1,0.0,0.0,0.0
TwoDimZipf,100000,1.0,mdsw,12,0.5,4,2,0,3.5,-1,0.0,0.29970074097635047,0.0
TwoDimZipf,100000,1.0,mdsw,12,0.3333333333333333,9,3,0,3.5,-1,0.0,0.30477112072768403,0.0
TwoDimZipf,100000,1.0,mdsw,13,0.25,16,4,0,3.5,-1,0.0,0.2859452587762857,0.0
TwoDimZipf,100000,1.0,mdsw,14,0.2,25,5,0,3.5,-1,0.0,0.25833969530060985,0.0
TwoDimZipf,100000,1.0,hue,11,1.0,1,1,0,3.5,0.0,0.0,0.0,0.0
TwoDimZipf,100000,1.0,hue,14,0.5,4,2,0,3.5,0.0,0.0,0.11509805088729354,2.8500035529930657E-6
TwoDimZipf,100000,1.0,hue,15,0.3333333333333333,9,3,0,3.5,0.0,0.0,0.13338258236925365,9.568903718106913E-6
TwoDimZipf,100000,1.0,hue,18,0.25,16,4,0,3.5,0.0,0.0,0.14960799687685053,1.1270004980090404E-4
TwoDimZipf,100000,1.0,hue,587,0.2,25,5,1,3.5,0.0,0.0,0.3844503677298278,0.0
TwoDimZipf,100000,1.0,diskNonShrink,11,1.0,1,1,0,3.5,0.0,0.0,0.0,0.0
TwoDimZipf,100000,1.0,diskNonShrink,14,0.5,4,2,0,3.5,0.0,0.0,0.1151158792926775,0.0
TwoDimZipf,100000,1.0,diskNonShrink,16,0.3333333333333333,9,3,0,3.5,0.0,0.0,0.1337488229223462,0.0
TwoDimZipf,100000,1.0,diskNonShrink,18,0.25,16,4,0,3.5,0.0,0.0,0.14634772515893354,0.0
TwoDimZipf,100000,1.0,diskNonShrink,60,0.2,25,5,1,3.5,0.0,0.0,0.18586887957169862,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,0,1.0,1,1,-1,5.15,-1,0.0,0.0,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,39,0.5,4,2,-1,3.1316079610346197,-1,0.0,0.11514381959531679,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,33,0.3333333333333333,9,3,-1,2.5410487018532804,-1,0.0,0.13427393502589036,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,29,0.25,16,4,-1,1.867732929634903,-1,0.0,0.15381327431762593,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,29,0.2,25,5,-1,1.5281289999079308,-1,0.0,0.17439009171928033,0.0
