DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
TwoDimZipf,100000,1.0,disk,56,0.2,25,5,1,3.5,0.0,0.0,0.19807820893009534,0.0
TwoDimZipf,100000,1.0,disk,36,0.2,25,5,1,3.5,0.25,0.0,0.24783049406088895,0.0
TwoDimZipf,100000,1.0,disk,36,0.2,25,5,1,3.5,0.5,0.0,0.2878158889815909,0.0
TwoDimZipf,100000,1.0,disk,35,0.2,25,5,1,3.5,0.75,0.0,0.28590858756461124,0.0
TwoDimZipf,100000,1.0,disk,35,0.2,25,5,1,3.5,1.0,0.0,0.29485823140820605,0.0
TwoDimZipf,100000,1.0,hue,1023,0.2,25,5,1,3.5,0.0,0.0,0.3829426721742722,0.0
TwoDimZipf,100000,1.0,hue,48,0.2,25,5,1,3.5,0.25,0.0,0.6235780935175549,0.0
TwoDimZipf,100000,1.0,hue,43,0.2,25,5,1,3.5,0.5,0.0,0.6368499250198658,0.0
TwoDimZipf,100000,1.0,hue,40,0.2,25,5,1,3.5,0.75,0.0,0.6555495727760343,0.0
TwoDimZipf,100000,1.0,hue,39,0.2,25,5,1,3.5,1.0,0.0,0.6587240528227816,0.0
