DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
TwoDimZipf,100000,1.0,disk,243,0.2,25,5,4,0.7,0.0,0.0,0.2825551289260616,0.0
TwoDimZipf,100000,1.0,disk,254,0.2,25,5,3,1.4,0.0,0.0,0.26661920249906207,0.0
TwoDimZipf,100000,1.0,disk,1001,0.2,25,5,2,2.1,0.0,0.0,0.3369228477958811,0.0
TwoDimZipf,100000,1.0,disk,156,0.2,25,5,1,2.8,0.0,0.0,0.2462642014380468,0.0
TwoDimZipf,100000,1.0,disk,158,0.2,25,5,1,3.5,0.0,0.0,0.2003573955540015,0.0
TwoDimZipf,100000,1.0,mdsw,15,0.2,25,5,1,0.7,-1,0.0,0.5687774700351585,0.0
TwoDimZipf,100000,1.0,mdsw,14,0.2,25,5,0,1.4,-1,0.0,0.4799285219992408,0.0
TwoDimZipf,100000,1.0,mdsw,13,0.2,25,5,0,2.1,-1,0.0,0.3592923055835576,0.0
TwoDimZipf,100000,1.0,mdsw,14,0.2,25,5,0,2.8,-1,0.0,0.29122097217970344,0.0
TwoDimZipf,100000,1.0,mdsw,14,0.2,25,5,0,3.5,-1,0.0,0.2811539565468429,0.0
TwoDimZipf,100000,1.0,hue,288,0.2,25,5,4,0.7,0.0,0.0,0.19301925280374377,0.0
TwoDimZipf,100000,1.0,hue,824,0.2,25,5,3,1.4,0.0,0.0,0.37476275877782256,0.0
TwoDimZipf,100000,1.0,hue,181,0.2,25,5,2,2.1,0.0,0.0,0.3137371764350298,0.0
TwoDimZipf,100000,1.0,hue,86,0.2,25,5,1,2.8,0.0,0.0,0.30594429992116495,0.0
TwoDimZipf,100000,1.0,hue,283,0.2,25,5,1,3.5,0.0,0.0,0.3511421574289328,0.0
TwoDimZipf,100000,1.0,diskNonShrink,6390,0.2,25,5,4,0.7,0.0,0.0,0.5247938915442923,0.0
TwoDimZipf,100000,1.0,diskNonShrink,130,0.2,25,5,3,1.4,0.0,0.0,0.27834142804650536,0.0
TwoDimZipf,100000,1.0,diskNonShrink,850,0.2,25,5,2,2.1,0.0,0.0,0.294513185234443,0.0
TwoDimZipf,100000,1.0,diskNonShrink,88,0.2,25,5,1,2.8,0.0,0.0,0.23846501573972922,0.0
TwoDimZipf,100000,1.0,diskNonShrink,150,0.2,25,5,1,3.5,0.0,0.0,0.1902127210577337,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,46,0.2,25,5,-1,0.5291658132136217,-1,0.0,0.3551506031319703,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,37,0.2,25,5,-1,0.8846485009498077,-1,0.0,0.2367917615772833,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,31,0.2,25,5,-1,1.1903668045680855,-1,0.0,0.24099263249375813,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,28,0.2,25,5,-1,1.199279692755157,-1,0.0,0.22518984031145392,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,29,0.2,25,5,-1,1.5281289999079308,-1,0.0,0.19347283640816207,0.0
