DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
Chicago,101146,0.36,disk,9974,0.072,25,5,4,0.7,0.0,0.0,0.42614206222860973,0.0
Chicago,101146,0.36,disk,5445,0.072,25,5,3,1.4,0.0,0.0,0.3202148608080149,0.0
Chicago,101146,0.36,disk,2735,0.072,25,5,2,2.1,0.0,0.0,0.25442636597990215,0.0
Chicago,101146,0.36,disk,693,0.072,25,5,1,2.8,0.0,0.0,0.20565153632851463,0.0
Chicago,101146,0.36,disk,698,0.072,25,5,1,3.5,0.0,0.0,0.19032034000990403,0.0
Chicago,101146,0.36,mdsw,15,0.072,25,5,1,0.7,-1,0.0,1.0778156381664936,0.0
Chicago,101146,0.36,mdsw,13,0.072,25,5,0,1.4,-1,0.0,0.9588171740028439,0.0
Chicago,101146,0.36,mdsw,13,0.072,25,5,0,2.1,-1,0.0,0.8500210905033015,0.0
Chicago,101146,0.36,mdsw,13,0.072,25,5,0,2.8,-1,0.0,0.7864007900566024,0.0
Chicago,101146,0.36,mdsw,13,0.072,25,5,0,3.5,-1,0.0,0.7556998806387503,0.0
Chicago,101146,0.36,hue,8977,0.072,25,5,4,0.7,0.0,0.0,0.4855757541569269,0.0
Chicago,101146,0.36,hue,4014,0.072,25,5,3,1.4,0.0,0.0,0.5009452514496936,0.0
Chicago,101146,0.36,hue,3923,0.072,25,5,2,2.1,0.0,0.0,0.4017371213794586,0.0
Chicago,101146,0.36,hue,1256,0.072,25,5,1,2.8,0.0,0.0,0.32724166247846875,0.0
Chicago,101146,0.36,hue,1697,0.072,25,5,1,3.5,0.0,0.0,0.33594062308068706,0.0
Chicago,101146,0.36,diskNonShrink,13019,0.072,25,5,4,0.7,0.0,0.0,0.47069519531740955,0.0
Chicago,101146,0.36,diskNonShrink,4554,0.072,25,5,3,1.4,0.0,0.0,0.33105105154782455,0.0
Chicago,101146,0.36,diskNonShrink,911,0.072,25,5,2,2.1,0.0,0.0,0.2554848618317619,0.0
Chicago,101146,0.36,diskNonShrink,820,0.072,25,5,1,2.8,0.0,0.0,0.19608289694399836,0.0
Chicago,101146,0.36,diskNonShrink,597,0.072,25,5,1,3.5,0.0,0.0,0.18620617865721653,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,48,0.072,25,5,-1,0.5291658132136217,-1,0.0,0.4956986695204224,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,39,0.072,25,5,-1,0.8846485009498077,-1,0.0,0.30759899670106033,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,34,0.072,25,5,-1,1.1903668045680855,-1,0.0,0.2026619460071379,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,31,0.072,25,5,-1,1.199279692755157,-1,0.0,0.21084605326139413,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,32,0.072,25,5,-1,1.5281289999079308,-1,0.0,0.18284649203360231,0.0
