DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
TwoDimNormal,231114,9.45,disk,7482,1.89,25,5,4,0.7,0.0,0.0,0.29883170299689354,0.0
TwoDimNormal,231114,9.45,disk,2139,1.89,25,5,3,1.4,0.0,0.0,0.1861308616182098,0.0
TwoDimNormal,231114,9.45,disk,604,1.89,25,5,2,2.1,0.0,0.0,0.2045936471937766,0.0
TwoDimNormal,231114,9.45,disk,713,1.89,25,5,1,2.8,0.0,0.0,0.1495081106082323,0.0
TwoDimNormal,231114,9.45,disk,268,1.89,25,5,1,3.5,0.0,0.0,0.14254836261367276,0.0
TwoDimNormal,231114,9.45,mdsw,34,1.89,25,5,1,0.7,-1,0.0,1.5378047461842685,0.0
TwoDimNormal,231114,9.45,mdsw,31,1.89,25,5,0,1.4,-1,0.0,1.3477812725861,0.0
TwoDimNormal,231114,9.45,mdsw,29,1.89,25,5,0,2.1,-1,0.0,1.1426678361782805,0.0
TwoDimNormal,231114,9.45,mdsw,31,1.89,25,5,0,2.8,-1,0.0,1.0143486144879426,0.0
TwoDimNormal,231114,9.45,mdsw,27,1.89,25,5,0,3.5,-1,0.0,0.9505790182791235,0.0
TwoDimNormal,231114,9.45,hue,10325,1.89,25,5,4,0.7,0.0,0.0,0.29302443378582727,0.0
TwoDimNormal,231114,9.45,hue,7750,1.89,25,5,3,1.4,0.0,0.0,0.2770406356939258,0.0
TwoDimNormal,231114,9.45,hue,1965,1.89,25,5,2,2.1,0.0,0.0,0.279632985338653,0.0
TwoDimNormal,231114,9.45,hue,1126,1.89,25,5,1,2.8,0.0,0.0,0.2200457399521669,0.0
TwoDimNormal,231114,9.45,hue,737,1.89,25,5,1,3.5,0.0,0.0,0.22042648724383673,0.0
TwoDimNormal,231114,9.45,diskNonShrink,4941,1.89,25,5,4,0.7,0.0,0.0,0.35268804091489314,0.0
TwoDimNormal,231114,9.45,diskNonShrink,1738,1.89,25,5,3,1.4,0.0,0.0,0.23859564480979267,0.0
TwoDimNormal,231114,9.45,diskNonShrink,2413,1.89,25,5,2,2.1,0.0,0.0,0.15547907206504794,0.0
TwoDimNormal,231114,9.45,diskNonShrink,388,1.89,25,5,1,2.8,0.0,0.0,0.15309943092328604,0.0
TwoDimNormal,231114,9.45,diskNonShrink,228,1.89,25,5,1,3.5,0.0,0.0,0.15556245499392024,0.0
TwoDimNormal,231114,9.45,subsetGeoITwoNorm,117,1.89,25,5,-1,0.5291658132136217,-1,0.0,0.3645026705088808,0.0
TwoDimNormal,231114,9.45,subsetGeoITwoNorm,97,1.89,25,5,-1,0.8846485009498077,-1,0.0,0.2350358458301192,0.0
TwoDimNormal,231114,9.45,subsetGeoITwoNorm,86,1.89,25,5,-1,1.1903668045680855,-1,0.0,0.17976399160690426,0.0
TwoDimNormal,231114,9.45,subsetGeoITwoNorm,80,1.89,25,5,-1,1.199279692755157,-1,0.0,0.17031207559923134,0.0
TwoDimNormal,231114,9.45,subsetGeoITwoNorm,80,1.89,25,5,-1,1.5281289999079308,-1,0.0,0.1693036291017592,0.0
