DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
TwoDimMultiCenterNormal,266110,10.76,disk,34818,0.7173333333333333,225,15,1,3.5,0.25,0.0,1.0855120340739761,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,29581,0.7173333333333333,225,15,2,3.5,0.25,0.0,0.8765472448276577,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,29305,0.7173333333333333,225,15,3,3.5,0.25,0.0,0.8937350053539306,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,24953,0.7173333333333333,225,15,4,3.5,0.25,0.0,0.9560267120434202,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,35664,0.7173333333333333,225,15,5,3.5,0.25,0.0,1.0268882566121602,0.0
