DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
TwoDimMultiCenterNormal,266110,10.76,disk,12172,2.152,25,5,4,0.7,0.0,0.0,0.349961488761347,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,4508,2.152,25,5,3,1.4,0.0,0.0,0.2590183759668862,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,2513,2.152,25,5,2,2.1,0.0,0.0,0.20273113719333744,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,1172,2.152,25,5,1,2.8,0.0,0.0,0.16470127837547857,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,965,2.152,25,5,1,3.5,0.0,0.0,0.150863883660627,0.0
TwoDimMultiCenterNormal,266110,10.76,mdsw,40,2.152,25,5,1,0.7,-1,0.0,1.2766952227364154,0.0
TwoDimMultiCenterNormal,266110,10.76,mdsw,40,2.152,25,5,0,1.4,-1,0.0,1.1284889203573445,0.0
TwoDimMultiCenterNormal,266110,10.76,mdsw,35,2.152,25,5,0,2.1,-1,0.0,0.9942535340594997,0.0
TwoDimMultiCenterNormal,266110,10.76,mdsw,35,2.152,25,5,0,2.8,-1,0.0,0.9028300281276783,0.0
TwoDimMultiCenterNormal,266110,10.76,mdsw,33,2.152,25,5,0,3.5,-1,0.0,0.8436753696272483,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,8026,2.152,25,5,4,0.7,0.0,0.0,0.4017414738623607,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,3623,2.152,25,5,3,1.4,0.0,0.0,0.4018177732916008,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,2230,2.152,25,5,2,2.1,0.0,0.0,0.3146429476767787,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,1478,2.152,25,5,1,2.8,0.0,0.0,0.25806659076236027,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,1149,2.152,25,5,1,3.5,0.0,0.0,0.23748997417390705,0.0
TwoDimMultiCenterNormal,266110,10.76,diskNonShrink,11299,2.152,25,5,4,0.7,0.0,0.0,0.3548497337888373,0.0
TwoDimMultiCenterNormal,266110,10.76,diskNonShrink,8238,2.152,25,5,3,1.4,0.0,0.0,0.19984195547128514,0.0
TwoDimMultiCenterNormal,266110,10.76,diskNonShrink,1262,2.152,25,5,2,2.1,0.0,0.0,0.21055745178650417,0.0
TwoDimMultiCenterNormal,266110,10.76,diskNonShrink,905,2.152,25,5,1,2.8,0.0,0.0,0.1544112917406331,0.0
TwoDimMultiCenterNormal,266110,10.76,diskNonShrink,810,2.152,25,5,1,3.5,0.0,0.0,0.1549915986699845,0.0
TwoDimMultiCenterNormal,266110,10.76,subsetGeoITwoNorm,131,2.152,25,5,-1,0.5291658132136217,-1,0.0,0.33261916419733223,0.0
TwoDimMultiCenterNormal,266110,10.76,subsetGeoITwoNorm,108,2.152,25,5,-1,0.8846485009498077,-1,0.0,0.24206233489584925,0.0
TwoDimMultiCenterNormal,266110,10.76,subsetGeoITwoNorm,92,2.152,25,5,-1,1.1903668045680855,-1,0.0,0.20758764138550992,0.0
TwoDimMultiCenterNormal,266110,10.76,subsetGeoITwoNorm,89,2.152,25,5,-1,1.199279692755157,-1,0.0,0.19779904129591105,0.0
TwoDimMultiCenterNormal,266110,10.76,subsetGeoITwoNorm,92,2.152,25,5,-1,1.5281289999079308,-1,0.0,0.1617598901777358,0.0
