DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
Chicago,101146,0.36,disk,9841,0.072,25,5,4,0.7,0.0,0.0,0.4148277524094575,0.0
Chicago,101146,0.36,disk,3698,0.072,25,5,3,1.4,0.0,0.0,0.29504152296544833,0.0
Chicago,101146,0.36,disk,735,0.072,25,5,2,2.1,0.0,0.0,0.30455390820940964,0.0
Chicago,101146,0.36,disk,970,0.072,25,5,1,2.8,0.0,0.0,0.208063445401606,0.0
Chicago,101146,0.36,disk,653,0.072,25,5,1,3.5,0.0,0.0,0.17279693979378136,0.0
Chicago,101146,0.36,mdsw,61,0.072,25,5,1,0.7,-1,0.0,1.0635193136111807,0.0
Chicago,101146,0.36,mdsw,30,0.072,25,5,0,1.4,-1,0.0,0.9666781695467651,0.0
Chicago,101146,0.36,mdsw,16,0.072,25,5,0,2.1,-1,0.0,0.840241891176723,0.0
Chicago,101146,0.36,mdsw,14,0.072,25,5,0,2.8,-1,0.0,0.7852705331895172,0.0
Chicago,101146,0.36,mdsw,14,0.072,25,5,0,3.5,-1,0.0,0.7524639115784238,0.0
Chicago,101146,0.36,hue,11803,0.072,25,5,4,0.7,0.0,0.0,0.5412352782733448,0.0
Chicago,101146,0.36,hue,4646,0.072,25,5,3,1.4,0.0,0.0,0.49411137053603765,0.0
Chicago,101146,0.36,hue,2783,0.072,25,5,2,2.1,0.0,0.0,0.44162044662879885,0.0
Chicago,101146,0.36,hue,1272,0.072,25,5,1,2.8,0.0,0.0,0.34616956150548345,0.0
Chicago,101146,0.36,hue,1605,0.072,25,5,1,3.5,0.0,0.0,0.29701125361529945,0.0
Chicago,101146,0.36,diskNonShrink,7503,0.072,25,5,4,0.7,0.0,0.0,0.53744261823977,0.0
Chicago,101146,0.36,diskNonShrink,1367,0.072,25,5,3,1.4,0.0,0.0,0.3107099985913548,0.0
Chicago,101146,0.36,diskNonShrink,514,0.072,25,5,2,2.1,0.0,0.0,0.2658685077504768,0.0
Chicago,101146,0.36,diskNonShrink,227,0.072,25,5,1,2.8,0.0,0.0,0.20848086109801722,0.0
Chicago,101146,0.36,diskNonShrink,523,0.072,25,5,1,3.5,0.0,0.0,0.1884130332259662,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,85,0.072,25,5,-1,0.5291658132136217,-1,0.0,0.3429956289509877,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,39,0.072,25,5,-1,0.8846485009498077,-1,0.0,0.2774997746635177,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,50,0.072,25,5,-1,1.1903668045680855,-1,0.0,0.2659424744969159,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,33,0.072,25,5,-1,1.199279692755157,-1,0.0,0.20599368918871022,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,40,0.072,25,5,-1,1.5281289999079308,-1,0.0,0.18245275324105906,0.0
