DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
Chicago,101146,0.36,disk,11,0.36,1,1,0,3.5,0.0,0.0,0.0,0.0
Chicago,101146,0.36,disk,13,0.18,4,2,0,3.5,0.0,0.0,0.10596495107733894,2.4150881684550094E-6
Chicago,101146,0.36,disk,22,0.12,9,3,0,3.5,0.0,0.0,0.12800859785931637,2.4950290927258325E-4
Chicago,101146,0.36,disk,62,0.09,16,4,0,3.5,0.0,0.0,0.1537900813543306,0.003965547370480873
Chicago,101146,0.36,disk,784,0.072,25,5,1,3.5,0.0,0.0,0.18735539377313865,0.005724939074554374
Chicago,101146,0.36,mdsw,10,0.36,1,1,0,3.5,-1,0.0,0.0,0.0
Chicago,101146,0.36,mdsw,12,0.18,4,2,0,3.5,-1,0.0,0.4441132451302505,0.0
Chicago,101146,0.36,mdsw,12,0.12,9,3,0,3.5,-1,0.0,0.5665906640666521,0.0
Chicago,101146,0.36,mdsw,12,0.09,16,4,0,3.5,-1,0.0,0.6862380333980551,0.0
Chicago,101146,0.36,mdsw,13,0.072,25,5,0,3.5,-1,0.0,0.7563585136789017,0.0
Chicago,101146,0.36,hue,11,0.36,1,1,0,3.5,0.0,0.0,0.0,0.0
Chicago,101146,0.36,hue,13,0.18,4,2,0,3.5,0.0,0.0,0.10596495107733894,2.4150881684550094E-6
Chicago,101146,0.36,hue,22,0.12,9,3,0,3.5,0.0,0.0,0.12800859785931637,2.4950290927258325E-4
Chicago,101146,0.36,hue,62,0.09,16,4,0,3.5,0.0,0.0,0.1537900813543306,0.003965547370480873
Chicago,101146,0.36,hue,788,0.072,25,5,1,3.5,0.0,0.0,0.3501818735701268,0.0
Chicago,101146,0.36,diskNonShrink,11,0.36,1,1,0,3.5,0.0,0.0,0.0,0.0
Chicago,101146,0.36,diskNonShrink,14,0.18,4,2,0,3.5,0.0,0.0,0.1063685216217124,0.0
Chicago,101146,0.36,diskNonShrink,19,0.12,9,3,0,3.5,0.0,0.0,0.1314940887672439,0.0
Chicago,101146,0.36,diskNonShrink,53,0.09,16,4,0,3.5,0.0,0.0,0.15442198459696477,0.0
Chicago,101146,0.36,diskNonShrink,599,0.072,25,5,1,3.5,0.0,0.0,0.1903513497069804,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,0,0.36,1,1,-1,5.15,-1,0.0,0.0,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,39,0.18,4,2,-1,3.1316079610346197,-1,0.0,0.10587180864280497,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,35,0.12,9,3,-1,2.5410487018532804,-1,0.0,0.13093928535621424,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,32,0.09,16,4,-1,1.867732929634903,-1,0.0,0.14850521254914795,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,32,0.072,25,5,-1,1.5281289999079308,-1,0.0,0.18476841445752581,0.0
