DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
Chicago,101146,0.36,disk,6824,0.072,25,5,4,0.7,0.0,0.0,0.39509063662967325,0.0
Chicago,101146,0.36,disk,3014,0.072,25,5,3,1.4,0.0,0.0,0.30656505185911986,0.0
Chicago,101146,0.36,disk,978,0.072,25,5,2,2.1,0.0,0.0,0.2414326487198814,0.0
Chicago,101146,0.36,disk,267,0.072,25,5,1,2.8,0.0,0.0,0.20323027830524087,0.0
Chicago,101146,0.36,disk,422,0.072,25,5,1,3.5,0.0,0.0,0.17392370469305407,0.0
Chicago,101146,0.36,mdsw,14,0.072,25,5,1,0.7,-1,0.0,1.0685975667651515,0.0
Chicago,101146,0.36,mdsw,13,0.072,25,5,0,1.4,-1,0.0,0.9562063836111417,0.0
Chicago,101146,0.36,mdsw,14,0.072,25,5,0,2.1,-1,0.0,0.8459574973936702,0.0
Chicago,101146,0.36,mdsw,13,0.072,25,5,0,2.8,-1,0.0,0.7866931115524033,0.0
Chicago,101146,0.36,mdsw,14,0.072,25,5,0,3.5,-1,0.0,0.7540980108171255,0.0
Chicago,101146,0.36,hue,7729,0.072,25,5,4,0.7,0.0,0.0,0.4750329357366089,0.0
Chicago,101146,0.36,hue,5205,0.072,25,5,3,1.4,0.0,0.0,0.40848732531376364,0.0
Chicago,101146,0.36,hue,1789,0.072,25,5,2,2.1,0.0,0.0,0.3979337495339201,0.0
Chicago,101146,0.36,hue,1044,0.072,25,5,1,2.8,0.0,0.0,0.3143070713435479,0.0
Chicago,101146,0.36,hue,1161,0.072,25,5,1,3.5,0.0,0.0,0.36385559712836146,0.0
Chicago,101146,0.36,diskNonShrink,12198,0.072,25,5,4,0.7,0.0,0.0,0.48566771744634196,0.0
Chicago,101146,0.36,diskNonShrink,2907,0.072,25,5,3,1.4,0.0,0.0,0.3357700067114506,0.0
Chicago,101146,0.36,diskNonShrink,1478,0.072,25,5,2,2.1,0.0,0.0,0.23914934104441524,0.0
Chicago,101146,0.36,diskNonShrink,741,0.072,25,5,1,2.8,0.0,0.0,0.1883096390789948,0.0
Chicago,101146,0.36,diskNonShrink,488,0.072,25,5,1,3.5,0.0,0.0,0.19671140807496793,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,49,0.072,25,5,-1,0.5291658132136217,-1,0.0,0.36259864522980223,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,40,0.072,25,5,-1,0.8846485009498077,-1,0.0,0.3316269451027667,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,35,0.072,25,5,-1,1.1903668045680855,-1,0.0,0.2180997262743082,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,31,0.072,25,5,-1,1.199279692755157,-1,0.0,0.21682376115374385,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,32,0.072,25,5,-1,1.5281289999079308,-1,0.0,0.18718150664313749,0.0
