DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
Chicago,101146,0.36,disk,11,0.36,1,1,0,3.5,0.0,0.0,0.0,0.0
Chicago,101146,0.36,disk,14,0.18,4,2,0,3.5,0.0,0.0,0.10623405540481441,9.783713729506673E-6
Chicago,101146,0.36,disk,23,0.12,9,3,0,3.5,0.0,0.0,0.13281373889782933,3.438852536161274E-4
Chicago,101146,0.36,disk,69,0.09,16,4,0,3.5,0.0,0.0,0.13983769869510657,0.0018371038986373192
Chicago,101146,0.36,disk,594,0.072,25,5,1,3.5,0.0,0.0,0.19175492831505986,0.004759271546083006
Chicago,101146,0.36,mdsw,10,0.36,1,1,0,3.5,-1,0.0,0.0,0.0
Chicago,101146,0.36,mdsw,11,0.18,4,2,0,3.5,-1,0.0,0.4446137223631818,0.0
Chicago,101146,0.36,mdsw,13,0.12,9,3,0,3.5,-1,0.0,0.5670807060333362,0.0
Chicago,101146,0.36,mdsw,13,0.09,16,4,0,3.5,-1,0.0,0.6858718935275131,0.0
Chicago,101146,0.36,mdsw,13,0.072,25,5,0,3.5,-1,0.0,0.7537362763972193,0.0
Chicago,101146,0.36,hue,11,0.36,1,1,0,3.5,0.0,0.0,0.0,0.0
Chicago,101146,0.36,hue,14,0.18,4,2,0,3.5,0.0,0.0,0.10623405540481441,9.783713729506673E-6
Chicago,101146,0.36,hue,23,0.12,9,3,0,3.5,0.0,0.0,0.13281373889782933,3.438852536161274E-4
Chicago,101146,0.36,hue,69,0.09,16,4,0,3.5,0.0,0.0,0.13983769869510657,0.0018371038986373192
Chicago,101146,0.36,hue,1416,0.072,25,5,1,3.5,0.0,0.0,0.35863112007183834,0.0
Chicago,101146,0.36,diskNonShrink,11,0.36,1,1,0,3.5,0.0,0.0,0.0,0.0
Chicago,101146,0.36,diskNonShrink,14,0.18,4,2,0,3.5,0.0,0.0,0.10595243320164416,0.0
Chicago,101146,0.36,diskNonShrink,24,0.12,9,3,0,3.5,0.0,0.0,0.12810066080138274,0.0
Chicago,101146,0.36,diskNonShrink,62,0.09,16,4,0,3.5,0.0,0.0,0.15032325241514408,0.0
Chicago,101146,0.36,diskNonShrink,1133,0.072,25,5,1,3.5,0.0,0.0,0.1952555990372368,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,0,0.36,1,1,-1,5.15,-1,0.0,0.0,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,40,0.18,4,2,-1,3.1316079610346197,-1,0.0,0.10648924371831345,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,36,0.12,9,3,-1,2.5410487018532804,-1,0.0,0.13064232098384324,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,32,0.09,16,4,-1,1.867732929634903,-1,0.0,0.14539695154558438,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,33,0.072,25,5,-1,1.5281289999079308,-1,0.0,0.18206604079161431,0.0
