DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
TwoDimZipf,100000,1.0,disk,132,0.2,25,5,1,3.5,0.0,0.0,0.18924739578942815,0.0
TwoDimZipf,100000,1.0,disk,36,0.2,25,5,1,3.5,0.25,0.0,0.2661358913149241,0.0
TwoDimZipf,100000,1.0,disk,36,0.2,25,5,1,3.5,0.5,0.0,0.27274113277587875,0.0
TwoDimZipf,100000,1.0,disk,36,0.2,25,5,1,3.5,0.75,0.0,0.2765937775741821,0.0
TwoDimZipf,100000,1.0,disk,35,0.2,25,5,1,3.5,1.0,0.0,0.29691427081252786,0.0
TwoDimZipf,100000,1.0,hue,555,0.2,25,5,1,3.5,0.0,0.0,0.41617283171718306,0.0
TwoDimZipf,100000,1.0,hue,49,0.2,25,5,1,3.5,0.25,0.0,0.6190760238814825,0.0
TwoDimZipf,100000,1.0,hue,45,0.2,25,5,1,3.5,0.5,0.0,0.6239212663974381,0.0
TwoDimZipf,100000,1.0,hue,37,0.2,25,5,1,3.5,0.75,0.0,0.6592846891275029,0.0
TwoDimZipf,100000,1.0,hue,40,0.2,25,5,1,3.5,1.0,0.0,0.6550517017276417,0.0
