DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
NYC,446110,0.32,disk,13953,0.021333333333333333,225,15,1,3.5,0.25,0.0,0.06779571381585851,0.0
NYC,446110,0.32,disk,18043,0.021333333333333333,225,15,2,3.5,0.25,0.0,0.07471129473292387,0.0
NYC,446110,0.32,disk,29168,0.021333333333333333,225,15,3,3.5,0.25,0.0,0.08478601859163482,0.0
NYC,446110,0.32,disk,40425,0.021333333333333333,225,15,4,3.5,0.25,0.0,0.0960354223746709,0.0
NYC,446110,0.32,disk,36704,0.021333333333333333,225,15,5,3.5,0.25,0.0,0.10698928858185927,0.0
