DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
TwoDimMultiCenterNormal,266110,10.76,disk,995,2.152,25,5,1,3.5,0.0,0.0,0.1545581051935402,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,78,2.152,25,5,1,3.5,0.25,0.0,0.8674757586327483,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,77,2.152,25,5,1,3.5,0.5,0.0,0.9357676122654877,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,76,2.152,25,5,1,3.5,0.75,0.0,0.9652615013700233,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,76,2.152,25,5,1,3.5,1.0,0.0,0.9808476936717577,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,1138,2.152,25,5,1,3.5,0.0,0.0,0.32483244506605546,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,77,2.152,25,5,1,3.5,0.25,0.0,1.2464990704782302,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,65,2.152,25,5,1,3.5,0.5,0.0,1.2726382848376399,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,69,2.152,25,5,1,3.5,0.75,0.0,1.2818761202623714,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,68,2.152,25,5,1,3.5,1.0,0.0,1.2862922875423117,0.0
