DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
Chicago,101146,0.36,disk,432,0.072,25,5,1,3.5,0.0,0.0,0.19708718267740305,0.0
Chicago,101146,0.36,disk,38,0.072,25,5,1,3.5,0.25,0.0,0.6692446041651396,0.0
Chicago,101146,0.36,disk,36,0.072,25,5,1,3.5,0.5,0.0,0.7059179261273624,0.0
Chicago,101146,0.36,disk,36,0.072,25,5,1,3.5,0.75,0.0,0.7233540536011981,0.0
Chicago,101146,0.36,disk,35,0.072,25,5,1,3.5,1.0,0.0,0.7320133091899215,0.0
Chicago,101146,0.36,hue,986,0.072,25,5,1,3.5,0.0,0.0,0.35112937676400396,0.0
Chicago,101146,0.36,hue,54,0.072,25,5,1,3.5,0.25,0.0,1.0629453165277771,0.0
Chicago,101146,0.36,hue,47,0.072,25,5,1,3.5,0.5,0.0,1.0950272661805733,0.0
Chicago,101146,0.36,hue,45,0.072,25,5,1,3.5,0.75,0.0,1.1090850359915365,0.0
Chicago,101146,0.36,hue,43,0.072,25,5,1,3.5,1.0,0.0,1.1248969904345705,0.0
