DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
Chicago,101146,0.36,disk,766,0.072,25,5,1,3.5,0.0,0.0,0.17797972846269727,0.0
Chicago,101146,0.36,disk,37,0.072,25,5,1,3.5,0.25,0.0,0.6682264977096748,0.0
Chicago,101146,0.36,disk,36,0.072,25,5,1,3.5,0.5,0.0,0.7074334680149347,0.0
Chicago,101146,0.36,disk,52,0.072,25,5,1,3.5,0.75,0.0,0.7220014381157471,0.0
Chicago,101146,0.36,disk,35,0.072,25,5,1,3.5,1.0,0.0,0.73446887227803,0.0
Chicago,101146,0.36,hue,1112,0.072,25,5,1,3.5,0.0,0.0,0.3426691245835545,0.0
Chicago,101146,0.36,hue,54,0.072,25,5,1,3.5,0.25,0.0,1.0633209563216866,0.0
Chicago,101146,0.36,hue,48,0.072,25,5,1,3.5,0.5,0.0,1.0990136072922696,0.0
Chicago,101146,0.36,hue,45,0.072,25,5,1,3.5,0.75,0.0,1.115907468056838,0.0
Chicago,101146,0.36,hue,43,0.072,25,5,1,3.5,1.0,0.0,1.1212310746964467,0.0
