DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
TwoDimNormal,231114,9.45,disk,11996,1.89,25,5,4,0.7,0.0,0.0,0.18769067164552367,0.0
TwoDimNormal,231114,9.45,disk,1389,1.89,25,5,3,1.4,0.0,0.0,0.21422002965341008,0.0
TwoDimNormal,231114,9.45,disk,590,1.89,25,5,2,2.1,0.0,0.0,0.18648221194984632,0.0
TwoDimNormal,231114,9.45,disk,278,1.89,25,5,1,2.8,0.0,0.0,0.1604811116434148,0.0
TwoDimNormal,231114,9.45,disk,356,1.89,25,5,1,3.5,0.0,0.0,0.1318727644111071,0.0
TwoDimNormal,231114,9.45,mdsw,33,1.89,25,5,1,0.7,-1,0.0,1.5369295706289101,0.0
TwoDimNormal,231114,9.45,mdsw,31,1.89,25,5,0,1.4,-1,0.0,1.3499323902452973,0.0
TwoDimNormal,231114,9.45,mdsw,29,1.89,25,5,0,2.1,-1,0.0,1.1414806058936404,0.0
TwoDimNormal,231114,9.45,mdsw,27,1.89,25,5,0,2.8,-1,0.0,1.0139523944387006,0.0
TwoDimNormal,231114,9.45,mdsw,29,1.89,25,5,0,3.5,-1,0.0,0.9500717365718555,0.0
TwoDimNormal,231114,9.45,hue,8304,1.89,25,5,4,0.7,0.0,0.0,0.2883608160510459,0.0
TwoDimNormal,231114,9.45,hue,3612,1.89,25,5,3,1.4,0.0,0.0,0.3695208766134123,0.0
TwoDimNormal,231114,9.45,hue,1539,1.89,25,5,2,2.1,0.0,0.0,0.24628580219312443,0.0
TwoDimNormal,231114,9.45,hue,998,1.89,25,5,1,2.8,0.0,0.0,0.22633400312514793,0.0
TwoDimNormal,231114,9.45,hue,744,1.89,25,5,1,3.5,0.0,0.0,0.2389085365346375,0.0
TwoDimNormal,231114,9.45,diskNonShrink,5942,1.89,25,5,4,0.7,0.0,0.0,0.32828939071049346,0.0
TwoDimNormal,231114,9.45,diskNonShrink,3409,1.89,25,5,3,1.4,0.0,0.0,0.20995605578321558,0.0
TwoDimNormal,231114,9.45,diskNonShrink,2575,1.89,25,5,2,2.1,0.0,0.0,0.18177216020234108,0.0
TwoDimNormal,231114,9.45,diskNonShrink,1236,1.89,25,5,1,2.8,0.0,0.0,0.15543106987894292,0.0
TwoDimNormal,231114,9.45,diskNonShrink,273,1.89,25,5,1,3.5,0.0,0.0,0.14955801844711034,0.0
TwoDimNormal,231114,9.45,subsetGeoITwoNorm,116,1.89,25,5,-1,0.5291658132136217,-1,0.0,0.33432658024915524,0.0
TwoDimNormal,231114,9.45,subsetGeoITwoNorm,97,1.89,25,5,-1,0.8846485009498077,-1,0.0,0.3082594566447906,0.0
TwoDimNormal,231114,9.45,subsetGeoITwoNorm,82,1.89,25,5,-1,1.1903668045680855,-1,0.0,0.20548054311510777,0.0
TwoDimNormal,231114,9.45,subsetGeoITwoNorm,77,1.89,25,5,-1,1.199279692755157,-1,0.0,0.21599288673047623,0.0
TwoDimNormal,231114,9.45,subsetGeoITwoNorm,79,1.89,25,5,-1,1.5281289999079308,-1,0.0,0.14776743686225657,0.0
