DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
TwoDimZipf,100000,1.0,disk,19882,0.06666666666666667,225,15,1,3.5,0.25,0.0,0.29942285708851674,0.0
TwoDimZipf,100000,1.0,disk,16580,0.06666666666666667,225,15,2,3.5,0.25,0.0,0.254435742886027,0.0
TwoDimZipf,100000,1.0,disk,22727,0.06666666666666667,225,15,3,3.5,0.25,0.0,0.2836731837901187,0.0
TwoDimZipf,100000,1.0,disk,37985,0.06666666666666667,225,15,4,3.5,0.25,0.0,0.2916216219026206,0.0
TwoDimZipf,100000,1.0,disk,50619,0.06666666666666667,225,15,5,3.5,0.25,0.0,0.26313475460412494,0.0
