DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
TwoDimZipf,100000,1.0,disk,11,1.0,1,1,0,3.5,0.0,0.0,0.0,0.0
TwoDimZipf,100000,1.0,disk,14,0.5,4,2,0,3.5,0.0,0.0,0.11570224088554551,5.76164561782045E-6
TwoDimZipf,100000,1.0,disk,16,0.3333333333333333,9,3,0,3.5,0.0,0.0,0.13691373150139224,2.7406998957920563E-5
TwoDimZipf,100000,1.0,disk,18,0.25,16,4,0,3.5,0.0,0.0,0.14798718528598814,8.745285624764434E-5
TwoDimZipf,100000,1.0,disk,122,0.2,25,5,1,3.5,0.0,0.0,0.19460349521582926,0.0015551761408918556
TwoDimZipf,100000,1.0,mdsw,10,1.0,1,1,0,3.5,-1,0.0,0.0,0.0
TwoDimZipf,100000,1.0,mdsw,11,0.5,4,2,0,3.5,-1,0.0,0.29893138763266114,0.0
TwoDimZipf,100000,1.0,mdsw,13,0.3333333333333333,9,3,0,3.5,-1,0.0,0.2971363361705653,0.0
TwoDimZipf,100000,1.0,mdsw,13,0.25,16,4,0,3.5,-1,0.0,0.2826965179065508,0.0
TwoDimZipf,100000,1.0,mdsw,13,0.2,25,5,0,3.5,-1,0.0,0.28866954048812393,0.0
TwoDimZipf,100000,1.0,hue,11,1.0,1,1,0,3.5,0.0,0.0,0.0,0.0
TwoDimZipf,100000,1.0,hue,14,0.5,4,2,0,3.5,0.0,0.0,0.11570224088554551,5.76164561782045E-6
TwoDimZipf,100000,1.0,hue,16,0.3333333333333333,9,3,0,3.5,0.0,0.0,0.13691373150139224,2.7406998957920563E-5
TwoDimZipf,100000,1.0,hue,18,0.25,16,4,0,3.5,0.0,0.0,0.14798718528598814,8.745285624764434E-5
TwoDimZipf,100000,1.0,hue,971,0.2,25,5,1,3.5,0.0,0.0,0.43294770239689645,0.0
TwoDimZipf,100000,1.0,diskNonShrink,11,1.0,1,1,0,3.5,0.0,0.0,0.0,0.0
TwoDimZipf,100000,1.0,diskNonShrink,14,0.5,4,2,0,3.5,0.0,0.0,0.11505328384802202,0.0
TwoDimZipf,100000,1.0,diskNonShrink,16,0.3333333333333333,9,3,0,3.5,0.0,0.0,0.1406060539139929,0.0
TwoDimZipf,100000,1.0,diskNonShrink,19,0.25,16,4,0,3.5,0.0,0.0,0.15381760708417844,0.0
TwoDimZipf,100000,1.0,diskNonShrink,57,0.2,25,5,1,3.5,0.0,0.0,0.19080914880336436,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,0,1.0,1,1,-1,5.15,-1,0.0,0.0,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,41,0.5,4,2,-1,3.1316079610346197,-1,0.0,0.11502228103573407,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,35,0.3333333333333333,9,3,-1,2.5410487018532804,-1,0.0,0.13877742228618506,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,30,0.25,16,4,-1,1.867732929634903,-1,0.0,0.1408576503629146,0.0
TwoDimZipf,100000,1.0,subsetGeoITwoNorm,30,0.2,25,5,-1,1.5281289999079308,-1,0.0,0.18513596996239137,0.0
