DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
TwoDimMultiCenterNormal,266110,10.76,disk,12420,2.152,25,5,4,0.7,0.0,0.0,0.37235959617277,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,3854,2.152,25,5,3,1.4,0.0,0.0,0.2196127063499158,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,1024,2.152,25,5,2,2.1,0.0,0.0,0.2092747758817769,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,1028,2.152,25,5,1,2.8,0.0,0.0,0.15733971926749607,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,611,2.152,25,5,1,3.5,0.0,0.0,0.1582941470131575,0.0
TwoDimMultiCenterNormal,266110,10.76,mdsw,38,2.152,25,5,1,0.7,-1,0.0,1.2765362203157993,0.0
TwoDimMultiCenterNormal,266110,10.76,mdsw,35,2.152,25,5,0,1.4,-1,0.0,1.1277816218762833,0.0
TwoDimMultiCenterNormal,266110,10.76,mdsw,33,2.152,25,5,0,2.1,-1,0.0,0.9934805643738399,0.0
TwoDimMultiCenterNormal,266110,10.76,mdsw,33,2.152,25,5,0,2.8,-1,0.0,0.9028828891341416,0.0
TwoDimMultiCenterNormal,266110,10.76,mdsw,34,2.152,25,5,0,3.5,-1,0.0,0.8436145160672248,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,7922,2.152,25,5,4,0.7,0.0,0.0,0.36773604482669986,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,3709,2.152,25,5,3,1.4,0.0,0.0,0.4377622575251796,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,4402,2.152,25,5,2,2.1,0.0,0.0,0.2958631144187892,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,1269,2.152,25,5,1,2.8,0.0,0.0,0.23075650564745578,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,1390,2.152,25,5,1,3.5,0.0,0.0,0.25629172388081806,0.0
TwoDimMultiCenterNormal,266110,10.76,diskNonShrink,10452,2.152,25,5,4,0.7,0.0,0.0,0.2788770588416592,0.0
TwoDimMultiCenterNormal,266110,10.76,diskNonShrink,5982,2.152,25,5,3,1.4,0.0,0.0,0.25566901050269536,0.0
TwoDimMultiCenterNormal,266110,10.76,diskNonShrink,1657,2.152,25,5,2,2.1,0.0,0.0,0.19060908350714256,0.0
TwoDimMultiCenterNormal,266110,10.76,diskNonShrink,829,2.152,25,5,1,2.8,0.0,0.0,0.16243761738870524,0.0
TwoDimMultiCenterNormal,266110,10.76,diskNonShrink,839,2.152,25,5,1,3.5,0.0,0.0,0.15108043145212188,0.0
TwoDimMultiCenterNormal,266110,10.76,subsetGeoITwoNorm,131,2.152,25,5,-1,0.5291658132136217,-1,0.0,0.31767193528273074,0.0
TwoDimMultiCenterNormal,266110,10.76,subsetGeoITwoNorm,109,2.152,25,5,-1,0.8846485009498077,-1,0.0,0.21494232813350228,0.0
TwoDimMultiCenterNormal,266110,10.76,subsetGeoITwoNorm,95,2.152,25,5,-1,1.1903668045680855,-1,0.0,0.20199074673008963,0.0
TwoDimMultiCenterNormal,266110,10.76,subsetGeoITwoNorm,89,2.152,25,5,-1,1.199279692755157,-1,0.0,0.17521590705059356,0.0
TwoDimMultiCenterNormal,266110,10.76,subsetGeoITwoNorm,91,2.152,25,5,-1,1.5281289999079308,-1,0.0,0.17044918085515173,0.0
