DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
TwoDimMultiCenterNormal,266110,10.76,disk,7601,2.152,25,5,4,0.7,0.0,0.0,0.323922939801961,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,3589,2.152,25,5,3,1.4,0.0,0.0,0.19061186960646698,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,2889,2.152,25,5,2,2.1,0.0,0.0,0.17679671512943568,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,927,2.152,25,5,1,2.8,0.0,0.0,0.1688275413130639,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,1038,2.152,25,5,1,3.5,0.0,0.0,0.150628512178948,0.0
TwoDimMultiCenterNormal,266110,10.76,mdsw,39,2.152,25,5,1,0.7,-1,0.0,1.2766168585026068,0.0
TwoDimMultiCenterNormal,266110,10.76,mdsw,35,2.152,25,5,0,1.4,-1,0.0,1.1278979762021337,0.0
TwoDimMultiCenterNormal,266110,10.76,mdsw,35,2.152,25,5,0,2.1,-1,0.0,0.9933617916180557,0.0
TwoDimMultiCenterNormal,266110,10.76,mdsw,34,2.152,25,5,0,2.8,-1,0.0,0.9038879290706322,0.0
TwoDimMultiCenterNormal,266110,10.76,mdsw,34,2.152,25,5,0,3.5,-1,0.0,0.8442155683581507,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,7126,2.152,25,5,4,0.7,0.0,0.0,0.3603236302732417,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,6348,2.152,25,5,3,1.4,0.0,0.0,0.3630528389999248,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,2919,2.152,25,5,2,2.1,0.0,0.0,0.35063117324629844,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,1589,2.152,25,5,1,2.8,0.0,0.0,0.23768578060805007,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,1396,2.152,25,5,1,3.5,0.0,0.0,0.2710282568945389,0.0
TwoDimMultiCenterNormal,266110,10.76,diskNonShrink,10093,2.152,25,5,4,0.7,0.0,0.0,0.24983918167733693,0.0
TwoDimMultiCenterNormal,266110,10.76,diskNonShrink,5596,2.152,25,5,3,1.4,0.0,0.0,0.21831503604827499,0.0
TwoDimMultiCenterNormal,266110,10.76,diskNonShrink,2155,2.152,25,5,2,2.1,0.0,0.0,0.19530588264639775,0.0
TwoDimMultiCenterNormal,266110,10.76,diskNonShrink,1284,2.152,25,5,1,2.8,0.0,0.0,0.16541676045907602,0.0
TwoDimMultiCenterNormal,266110,10.76,diskNonShrink,1111,2.152,25,5,1,3.5,0.0,0.0,0.15635433194808956,0.0
TwoDimMultiCenterNormal,266110,10.76,subsetGeoITwoNorm,132,2.152,25,5,-1,0.5291658132136217,-1,0.0,0.3408527535714626,0.0
TwoDimMultiCenterNormal,266110,10.76,subsetGeoITwoNorm,109,2.152,25,5,-1,0.8846485009498077,-1,0.0,0.27514102889930414,0.0
TwoDimMultiCenterNormal,266110,10.76,subsetGeoITwoNorm,97,2.152,25,5,-1,1.1903668045680855,-1,0.0,0.20085850613448045,0.0
TwoDimMultiCenterNormal,266110,10.76,subsetGeoITwoNorm,89,2.152,25,5,-1,1.199279692755157,-1,0.0,0.19595282935345068,0.0
TwoDimMultiCenterNormal,266110,10.76,subsetGeoITwoNorm,91,2.152,25,5,-1,1.5281289999079308,-1,0.0,0.16721458465295286,0.0
