DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
TwoDimMultiCenterNormal,266110,10.76,disk,1076,2.152,25,5,1,3.5,0.0,0.0,0.15307129470136924,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,75,2.152,25,5,1,3.5,0.25,0.0,0.8668996317860738,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,77,2.152,25,5,1,3.5,0.5,0.0,0.9372946874214734,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,76,2.152,25,5,1,3.5,0.75,0.0,0.9654863751641494,0.0
TwoDimMultiCenterNormal,266110,10.76,disk,76,2.152,25,5,1,3.5,1.0,0.0,0.9815521378634036,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,1547,2.152,25,5,1,3.5,0.0,0.0,0.27231837043726476,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,76,2.152,25,5,1,3.5,0.25,0.0,1.2497380344966273,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,71,2.152,25,5,1,3.5,0.5,0.0,1.2738687024377449,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,70,2.152,25,5,1,3.5,0.75,0.0,1.281061659731934,0.0
TwoDimMultiCenterNormal,266110,10.76,hue,69,2.152,25,5,1,3.5,1.0,0.0,1.2843291078475558,0.0
