DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
TwoDimNormal,231114,9.45,disk,325,1.89,25,5,1,3.5,0.0,0.0,0.15149268295171198,0.0
TwoDimNormal,231114,9.45,disk,70,1.89,25,5,1,3.5,0.25,0.0,0.9916087575851318,0.0
TwoDimNormal,231114,9.45,disk,69,1.89,25,5,1,3.5,0.5,0.0,1.0800751764891512,0.0
TwoDimNormal,231114,9.45,disk,59,1.89,25,5,1,3.5,0.75,0.0,1.1191853557967246,0.0
TwoDimNormal,231114,9.45,disk,68,1.89,25,5,1,3.5,1.0,0.0,1.1434088529047848,0.0
TwoDimNormal,231114,9.45,hue,751,1.89,25,5,1,3.5,0.0,0.0,0.22930043245567452,0.0
TwoDimNormal,231114,9.45,hue,69,1.89,25,5,1,3.5,0.25,0.0,1.4986979167810945,0.0
TwoDimNormal,231114,9.45,hue,65,1.89,25,5,1,3.5,0.5,0.0,1.5261254139085396,0.0
TwoDimNormal,231114,9.45,hue,62,1.89,25,5,1,3.5,0.75,0.0,1.5359116532377628,0.0
TwoDimNormal,231114,9.45,hue,61,1.89,25,5,1,3.5,1.0,0.0,1.541399913489907,0.0
