DataSetName,DataPointSize,AreaLength,SchemeName,PostProcessTime,GridUnitSize,DataTypeSize,SizeD,SizeB,PrivacyBudget,ContributionK,WassersteinDistance1,WassersteinDistance2,KLDivergence
Chicago,101146,0.36,disk,11764,0.072,25,5,4,0.7,0.0,0.0,0.4127678180649454,0.0
Chicago,101146,0.36,disk,1480,0.072,25,5,3,1.4,0.0,0.0,0.3248855938989059,0.0
Chicago,101146,0.36,disk,1787,0.072,25,5,2,2.1,0.0,0.0,0.25569510633894704,0.0
Chicago,101146,0.36,disk,781,0.072,25,5,1,2.8,0.0,0.0,0.21404431246123395,0.0
Chicago,101146,0.36,disk,684,0.072,25,5,1,3.5,0.0,0.0,0.17392437088804308,0.0
Chicago,101146,0.36,mdsw,15,0.072,25,5,1,0.7,-1,0.0,1.0668076276093887,0.0
Chicago,101146,0.36,mdsw,13,0.072,25,5,0,1.4,-1,0.0,0.9632763369752837,0.0
Chicago,101146,0.36,mdsw,14,0.072,25,5,0,2.1,-1,0.0,0.8492175744860352,0.0
Chicago,101146,0.36,mdsw,14,0.072,25,5,0,2.8,-1,0.0,0.7873853320371735,0.0
Chicago,101146,0.36,mdsw,13,0.072,25,5,0,3.5,-1,0.0,0.7530467067150503,0.0
Chicago,101146,0.36,hue,6629,0.072,25,5,4,0.7,0.0,0.0,0.503439811813231,0.0
Chicago,101146,0.36,hue,3040,0.072,25,5,3,1.4,0.0,0.0,0.48316926745007627,0.0
Chicago,101146,0.36,hue,1106,0.072,25,5,2,2.1,0.0,0.0,0.38603513005679596,0.0
Chicago,101146,0.36,hue,1068,0.072,25,5,1,2.8,0.0,0.0,0.34183694223966044,0.0
Chicago,101146,0.36,hue,1020,0.072,25,5,1,3.5,0.0,0.0,0.35445503459925537,0.0
Chicago,101146,0.36,diskNonShrink,3465,0.072,25,5,4,0.7,0.0,0.0,0.41850841554301144,0.0
Chicago,101146,0.36,diskNonShrink,5869,0.072,25,5,3,1.4,0.0,0.0,0.3403794463516086,0.0
Chicago,101146,0.36,diskNonShrink,3097,0.072,25,5,2,2.1,0.0,0.0,0.2941945221531239,0.0
Chicago,101146,0.36,diskNonShrink,558,0.072,25,5,1,2.8,0.0,0.0,0.21297843551691423,0.0
Chicago,101146,0.36,diskNonShrink,685,0.072,25,5,1,3.5,0.0,0.0,0.17582036198809756,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,49,0.072,25,5,-1,0.5291658132136217,-1,0.0,0.46319012690488715,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,39,0.072,25,5,-1,0.8846485009498077,-1,0.0,0.30011411471958,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,34,0.072,25,5,-1,1.1903668045680855,-1,0.0,0.2760403758567005,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,30,0.072,25,5,-1,1.199279692755157,-1,0.0,0.21653791627269908,0.0
Chicago,101146,0.36,subsetGeoITwoNorm,32,0.072,25,5,-1,1.5281289999079308,-1,0.0,0.18854514183330282,0.0
